사원번호,이름,성별,나이,생년월일,주민등록번호,병역,입사일,근속기간,학력,출신대학,학점,채용경로,계약형태,이전직장명,이전최종직급,이전담당업무,회사명,사업장위치,부서,팀,부서레벨,직급,직책,직급레벨,퇴직구분,퇴직일자,이메일,전화번호,주소,연봉,잔업시간,미사용휴가일수,급여은행,계좌번호,4대보험가입여부,성과점수,인사고과_2020,인사고과_2021,인사고과_2022,인사고과_2023,인사고과_2024,자격증,TOEIC점수,자격증수당여부,포상이력,징계이력,징계사유
EMP1873,송도현,남,39,1988-01-26,880126-1390336,군필,2015-03-16,11,대졸,서울대학교,2.8,인턴전환,정규직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,과장,팀원,1,,,dohyunsong572@gmail.com,010-2569-8152,서울시 강서구 마곡동,53900000,19,4,국민은행,017203-06-706924,가입,83,C,A,B,B,B,,,비해당,,,
EMP1874,차하준,남,32,1995-03-06,950306-1257388,군필,2017-06-16,9,대졸,건국대학교,2.9,공채,정규직,,,,두리안정보기술,서울 강남,영업부,해외영업팀,1,과장,팀원,1,,,chahajun_517@naver.com,010-5493-7583,서울시 강남구 역삼동,55000000,26,9,신한은행,180-140-151818,가입,79,C,B,B,B,C,,727,비해당,,,
EMP1875,민우혁,남,35,1992-03-03,920303-1790760,군필,2020-02-09,6,대졸,연세대학교,3,공채,정규직,,,,두리안정보기술,경기 판교,기획부,전략기획팀,1,과장,팀원,1,,,minwoohyuk141@gmail.com,010-6185-3626,경기도 성남시 분당구 정자동,58000000,12,2,국민은행,253421-84-162534,가입,88,A,A,A,A,A,빅데이터분석기사,815,해당,,,
EMP1876,구채원,여,41,1986-12-07,861207-2159288,해당없음,2017-01-27,9,대학원졸,한국외국어대학교,3.6,경력,정규직,네이버,대리,백엔드개발,두리안정보기술,서울 여의도,개발부,백엔드팀,1,과장,팀원,1,,,chaewonkoo502@hanmail.net,010-3442-1285,서울시 은평구 불광동,66000000,25,7,신한은행,180-670-640697,가입,85,C,C,A,B,A,,,비해당,,감봉,복무규정위반
EMP1877,이지유,여,38,1989-05-05,890505-2982711,해당없음,2016-04-02,10,전문대졸,경북전문대학교,3.9,경력,정규직,삼성전자,과장,프론트엔드개발,두리안정보기술,서울 여의도,개발부,백엔드팀,1,과장,팀원,1,계약만료,2023-06-12,lee.jiyu503@hanmail.net,010-1990-1604,서울시 강서구 마곡동,54000000,17,12,기업은행,020-99-121655,가입,63,C,D,D,C,D,,630,비해당,,,
EMP1878,류현우,남,38,1989-06-16,890616-1433734,군필,2014-08-18,12,대졸,부산대학교,3,경력,정규직,쿠팡,차장,프로젝트관리,두리안정보기술,서울 강남,기획부,전략기획팀,1,과장,팀원,1,,,ryuhyunwoo_263@daum.net,010-3476-5242,서울시 송파구 문정동,54000000,21,4,토스뱅크,100-8278-9686,가입,89,A,S,S,A,S,,783,비해당,,,
EMP1879,이소희,여,36,1991-09-18,910918-2212827,해당없음,2020-11-06,6,대졸,중앙대학교,3.2,경력,정규직,네이버,대리,데이터분석,두리안정보기술,서울 강남,영업부,국내영업팀,1,과장,팀원,1,,,soheelee677@daum.net,010-8079-3600,서울시 강남구 역삼동,54000000,18,11,우리은행,1002-091-057641,가입,76,B,B,C,B,B,,802,비해당,우수사원상,,
EMP1880,고다은,여,35,1992-05-28,920528-2524369,해당없음,2020-02-19,6,전문대졸,인하공업전문대학,2.6,인턴전환,정규직,,,,두리안정보기술,경기 판교,기획부,사업기획팀,1,과장,팀원,1,,,daeunko450@naver.com,010-7226-5375,경기도 용인시 기흥구 영덕동,51000000,10,13,국민은행,528598-74-099577,미가입,77,B,B,D,C,B,,649,비해당,팀워크상,,
EMP1881,양채원,여,40,1987-09-21,870921-2337033,해당없음,2015-10-17,11,대졸,인하대학교,3.2,추천,정규직,,,,두리안정보기술,경기 판교,개발부,프론트팀,1,과장,팀원,1,,,yangchaewon_440@kakao.com,010-7456-1980,경기도 수원시 영통구 매탄동,50000000,20,4,국민은행,761745-34-143515,가입,80,A,B,B,A,B,,,비해당,팀워크상,,
EMP1882,윤재현,남,31,1996-01-10,960110-1792580,군필,2021-08-09,5,대졸,인하대학교,2.6,경력,정규직,롯데그룹,차장,재무회계,두리안정보기술,서울 강남,영업부,해외영업팀,1,과장,팀원,1,,,yoonjaehyun432@kakao.com,010-8199-4815,서울시 강남구 논현동,58000000,26,11,우리은행,1002-743-014440,가입,77,,B,B,C,C,SQLD,,해당,,,
EMP1883,강나은,여,37,1990-02-26,900226-2640869,해당없음,2017-04-12,9,대졸,서강대학교,3.2,공채,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,1,과장,팀원,1,,,kangnaeun_640@daum.net,010-8161-7228,서울시 용산구 이태원동,60000000,17,0,토스뱅크,100-0986-2168,가입,76,B,B,C,B,B,,975,비해당,,,
EMP1884,문예은,여,39,1988-09-06,880906-2894806,해당없음,2021-03-04,5,대졸,이화여자대학교,3.1,경력,정규직,카카오,대리,영업관리,두리안정보기술,서울 여의도,기획부,전략기획팀,1,과장,팀원,1,,,yeeunmoon728@nate.com,010-1332-8727,서울시 용산구 이태원동,60000000,7,4,하나은행,162-046117-2126,가입,74,,B,B,B,B,,,비해당,,,
EMP1885,진태양,남,37,1990-04-02,900402-1971752,군필,2018-12-26,8,전문대졸,명지전문대학,3,경력,정규직,카카오,대리,마케팅기획,두리안정보기술,경기 판교,기획부,전략기획팀,1,과장,팀원,1,,,jintae양_941@naver.com,010-3611-9709,경기도 용인시 기흥구 영덕동,57000000,20,7,농협은행,356-9693-2758-52,가입,81,B,C,B,B,A,정보보안기사,787,해당,,,
EMP1886,원혜린,여,40,1987-10-28,871028-2632377,해당없음,2021-02-23,5,전문대졸,영진전문대학교,2.5,인턴전환,정규직,,,,두리안정보기술,서울 여의도,마케팅부,디지털마케팅팀,1,과장,팀원,1,,,hyerinwon223@naver.com,010-8272-3965,서울시 마포구 합정동,59000000,13,5,기업은행,030-52-398680,가입,77,,C,C,B,B,,837,비해당,,,
EMP1887,곽하영,여,35,1992-09-08,920908-2883751,해당없음,2021-03-15,5,대학원졸,한양대학교,2.7,추천,정규직,,,,두리안정보기술,서울 여의도,인사부,채용팀,1,과장,팀원,1,,,kwak.hayoung516@naver.com,010-7621-4727,서울시 용산구 이태원동,49000000,10,2,신한은행,180-244-644161,가입,93,,A,A,B,A,리눅스마스터,591,해당,공로상,,
EMP1888,곽성민,남,32,1995-04-14,950414-1801033,군필,2017-02-03,9,대학원졸,서울대학교,3.6,공채,정규직,,,,두리안정보기술,경기 판교,기획부,전략기획팀,1,과장,팀원,1,,,kwaksungmin_367@hanmail.net,010-1844-8141,경기도 성남시 분당구 판교동,56000000,10,1,국민은행,597435-07-394042,가입,69,C,C,C,C,C,SQLD,,해당,,,
EMP1889,이우혁,남,45,1982-08-25,820825-1571429,면제,2009-06-08,17,대졸,세종대학교,2.7,경력,정규직,네이버,과장,마케팅기획,두리안정보기술,경기 판교,영업부,해외영업팀,1,차장,팀원,2,,,leewoohyuk178@nate.com,010-8981-9168,경기도 수원시 영통구 매탄동,61000000,15,14,신한은행,180-832-190634,가입,89,A,B,A,B,A,,661,비해당,,,
EMP1890,황승준,남,37,1990-08-19,900819-1042373,군필,2011-03-16,15,대졸,세종대학교,3.4,경력,정규직,KT,대리,프로젝트관리,두리안정보기술,서울 여의도,기획부,사업기획팀,1,차장,팀원,2,계약만료,2020-06-05,hwangseungjun177@hanmail.net,010-4520-4838,서울시 강서구 마곡동,65000000,14,11,토스뱅크,100-0896-0553,미가입,64,C,D,D,D,C,ADsP,525,해당,,,
EMP1891,한수빈,여,43,1984-04-27,840427-2948754,해당없음,2009-12-13,17,전문대졸,인하공업전문대학,4,추천,정규직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,차장,팀원,2,,,subinhan233@kakao.com,010-7317-8461,서울시 용산구 이태원동,65000000,12,13,우리은행,1005-353-047421,가입,76,B,C,C,B,C,컴퓨터활용능력1급,504,해당,,,
EMP1892,차지현,여,39,1988-06-02,880602-2898307,해당없음,2016-10-21,10,대졸,서울대학교,2.9,추천,계약직,,,,두리안정보기술,서울 여의도,인사부,교육팀,1,차장,팀원,2,,,cha.jihyun49@naver.com,010-8932-5404,서울시 용산구 이태원동,65000000,6,6,하나은행,111-144584-3522,가입,69,C,C,B,C,C,,701,비해당,,경고,복무규정위반
EMP1893,장나은,여,46,1981-05-01,810501-2928115,해당없음,2009-02-26,17,대학원졸,건국대학교,3.8,인턴전환,정규직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,차장,팀원,2,,,jangnaeun_28@naver.com,010-2842-4068,경기도 성남시 분당구 정자동,72000000,29,2,기업은행,010-02-578729,가입,82,B,B,A,B,B,,749,비해당,,,
EMP1894,손예린,여,37,1990-11-22,901122-2581904,해당없음,2012-03-12,14,대학원졸,동국대학교,2.8,경력,정규직,SK하이닉스,차장,인사관리,두리안정보기술,서울 여의도,기획부,사업기획팀,1,차장,팀원,2,,,yerinson715@naver.com,010-2680-9196,서울시 마포구 합정동,64900000,28,14,토스뱅크,100-3007-5741,가입,78,B,B,C,B,C,AWS Solutions Architect,637,해당,,,
EMP1895,하정우,남,39,1988-04-05,880405-1326107,군필,2009-04-24,17,대졸,서울대학교,3.2,공채,정규직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,차장,팀원,2,,,hajungwoo_124@nate.com,010-8025-7805,서울시 마포구 합정동,65000000,14,2,기업은행,030-25-952694,가입,96,S,S,S,S,S,,812,비해당,,,
EMP1896,박도현,남,40,1987-07-24,870724-1724104,군필,2017-07-20,9,대졸,부산대학교,3,인턴전환,정규직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,차장,팀원,2,,,dohyunpark857@naver.com,010-9585-7694,경기도 용인시 기흥구 영덕동,62000000,17,15,신한은행,110-081-915999,미가입,63,C,C,C,D,D,,578,비해당,우수사원상,,
EMP1897,신성호,남,38,1989-08-05,890805-1305154,군필,2016-09-12,10,고졸,,,인턴전환,정규직,,,,두리안정보기술,서울 여의도,개발부,프론트팀,1,차장,팀원,2,,,shin.sungho123@nate.com,010-4072-5478,서울시 마포구 합정동,63000000,6,13,신한은행,100-493-754325,가입,77,C,B,B,D,B,,,비해당,,,
EMP1898,정세준,남,40,1987-10-22,871022-1153101,면제,2013-12-15,13,대졸,연세대학교,3.6,공채,정규직,,,,두리안정보기술,서울 강남,기획부,사업기획팀,1,차장,팀원,2,,,jungsejun349@hanmail.net,010-7992-6237,서울시 강남구 역삼동,68000000,17,12,하나은행,200-081127-8577,가입,76,B,B,B,C,D,AWS Solutions Architect,982,해당,,,
EMP1899,노다은,여,40,1987-07-12,870712-2434382,해당없음,2014-10-21,12,대졸,고려대학교,3.9,공채,정규직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,차장,팀원,2,,,nodaeun731@nate.com,010-2158-4664,서울시 송파구 문정동,60000000,20,15,국민은행,708109-50-048134,가입,71,D,C,D,C,C,정보보안기사,912,해당,,,
EMP1900,이도현,남,43,1984-02-22,840222-1564622,군필,2012-05-07,14,대졸,숙명여자대학교,2.6,공채,정규직,,,,두리안정보기술,경기 판교,인사부,채용팀,1,차장,팀원,2,,,lee.dohyun324@naver.com,010-9855-3458,경기도 성남시 분당구 정자동,67000000,14,6,국민은행,629777-68-378160,가입,65,B,C,C,C,C,,871,비해당,,,
EMP1901,노건우,남,40,1987-05-22,870522-1564687,군필,2014-12-27,12,대학원졸,이화여자대학교,3.7,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,인프라팀,1,차장,팀원,2,자발적퇴직,2019-06-20,nogunwoo500@gmail.com,010-7817-5819,서울시 용산구 이태원동,61000000,15,2,카카오뱅크,333-50-4925080,가입,68,B,C,C,C,D,,,비해당,,,
EMP1902,고지영,여,44,1983-09-26,830926-2026469,해당없음,2016-10-28,10,전문대졸,경북전문대학교,2.6,경력,정규직,SK하이닉스,차장,인사관리,두리안정보기술,서울 여의도,영업부,해외영업팀,1,차장,팀원,2,,,ko.jiyoung811@nate.com,010-1425-8850,서울시 용산구 이태원동,71000000,20,15,토스뱅크,100-1875-8397,가입,87,C,B,B,B,B,정보처리기사,713,해당,,,
EMP1903,윤시우,남,45,1982-07-13,820713-1251925,군필,2009-10-12,17,대졸,연세대학교,3.5,인턴전환,정규직,,,,두리안정보기술,서울 여의도,마케팅부,브랜드팀,1,차장,팀원,2,,,yoon시woo_934@gmail.com,010-9552-7308,서울시 마포구 합정동,68000000,23,15,카카오뱅크,333-71-4681618,가입,82,B,C,B,B,B,컴퓨터활용능력1급,726,해당,,,
EMP1904,고재현,남,36,1991-12-04,911204-1589996,군필,2016-05-22,10,대졸,인하대학교,3.4,추천,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,1,차장,팀원,2,,,jaehyunko663@gmail.com,010-9184-7962,경기도 용인시 기흥구 영덕동,68000000,19,6,하나은행,162-907636-7928,가입,75,B,B,B,C,B,리눅스마스터,,해당,MVP,감봉,지각반복
EMP1905,곽지훈,남,42,1985-10-05,851005-1804954,군필,2016-08-06,10,전문대졸,경북전문대학교,3.2,경력,정규직,KT,차장,프론트엔드개발,두리안정보기술,서울 여의도,기획부,사업기획팀,1,차장,팀원,2,,,kwakji훈_961@hanmail.net,010-7407-7221,서울시 은평구 불광동,68000000,12,12,하나은행,111-936215-9044,가입,64,D,D,C,D,C,,989,비해당,,,
EMP1906,문서현,여,44,1983-01-10,830110-2534855,해당없음,2013-04-10,13,대학원졸,한양대학교,3,추천,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,1,차장,팀원,2,,,moonseohyun497@daum.net,010-2316-3616,경기도 수원시 영통구 매탄동,70000000,9,15,우리은행,1006-671-144277,가입,63,C,D,C,C,C,,,비해당,,,
EMP1907,정지영,여,40,1987-07-22,870722-2510293,해당없음,2011-06-13,15,대졸,중앙대학교,3.6,추천,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,1,차장,팀원,2,,,jungjiyoung_973@kakao.com,010-3530-3614,서울시 용산구 이태원동,61000000,15,4,신한은행,140-053-425207,미가입,79,B,C,C,B,B,SQLD,670,해당,,,
EMP1908,고나은,여,40,1987-09-06,870906-2645342,해당없음,2013-02-17,13,대졸,동국대학교,2.9,경력,정규직,쿠팡,대리,백엔드개발,두리안정보기술,서울 여의도,인사부,교육팀,1,차장,팀원,2,,,konaeun195@naver.com,010-8208-5848,서울시 용산구 이태원동,72000000,19,4,우리은행,1005-790-019173,가입,77,C,B,C,B,B,컴퓨터활용능력1급,781,해당,MVP,,
EMP1909,이준서,남,37,1990-09-03,900903-1032453,군필,2014-01-06,12,대졸,숙명여자대학교,3.4,추천,계약직,,,,두리안정보기술,경기 판교,기획부,사업기획팀,1,차장,팀원,2,,,leejunseo240@kakao.com,010-7657-7837,경기도 성남시 분당구 정자동,79000000,21,1,기업은행,030-58-887947,가입,87,B,B,A,B,B,,916,비해당,,,
EMP1910,박보미,여,45,1982-11-18,821118-2483019,해당없음,2013-11-26,13,전문대졸,경북전문대학교,2.8,추천,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,차장,팀원,2,,,park.bomi623@hanmail.net,010-7908-7323,경기도 성남시 분당구 판교동,64000000,15,9,국민은행,215598-14-485233,가입,88,S,A,S,S,B,,588,비해당,,,
EMP1911,서시우,남,36,1991-08-18,910818-1853506,군필,2017-01-14,9,대졸,동국대학교,2.9,공채,정규직,,,,두리안정보기술,경기 판교,개발부,프론트팀,1,차장,팀원,2,,,seo시woo243@naver.com,010-6343-2152,경기도 성남시 분당구 정자동,71000000,18,15,카카오뱅크,333-21-6923904,가입,80,A,B,B,C,B,정보처리기사,608,해당,,,
EMP1912,공준서,남,44,1983-03-12,830312-1222704,군필,2012-04-09,14,대졸,동국대학교,3.7,추천,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,차장,팀원,2,,,kong.junseo856@hanmail.net,010-8494-2740,경기도 수원시 영통구 매탄동,70000000,25,0,국민은행,732050-29-901738,가입,80,B,B,B,C,B,리눅스마스터,619,해당,,,
EMP1913,임건우,남,43,1984-03-26,840326-1020281,군필,2012-09-08,14,대졸,한국외국어대학교,3.8,추천,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,1,차장,팀원,2,,,limgunwoo981@hanmail.net,010-6182-8101,서울시 용산구 이태원동,69000000,6,6,토스뱅크,100-1776-3636,가입,67,B,C,C,C,C,,812,비해당,,감봉,복무규정위반
EMP1914,하재현,남,39,1988-01-21,880121-1213833,군필,2016-06-03,10,대졸,홍익대학교,3.3,경력,정규직,롯데그룹,과장,백엔드개발,두리안정보기술,서울 여의도,인사부,채용팀,1,차장,팀원,2,정년퇴직,2018-11-24,hajaehyun_397@kakao.com,010-9392-6349,서울시 용산구 이태원동,72000000,10,14,신한은행,180-081-942179,미가입,75,C,B,B,B,B,,684,비해당,,,
EMP1915,함수아,여,42,1985-04-05,850405-2815859,해당없음,2015-04-28,11,전문대졸,영진전문대학교,2.6,추천,정규직,,,,두리안정보기술,서울 강남,인사부,교육팀,1,차장,팀원,2,,,suaham560@naver.com,010-9937-5196,서울시 강남구 논현동,71000000,5,6,토스뱅크,100-9691-1266,가입,78,B,C,B,B,B,,,비해당,,,
EMP1916,박준서,남,45,1982-07-01,820701-1570105,군필,2011-02-23,15,대학원졸,국민대학교,3.3,추천,정규직,,,,두리안정보기술,경기 판교,개발부,AI팀,1,차장,팀원,2,,,parkjunseo_750@nate.com,010-2815-8930,경기도 용인시 기흥구 영덕동,68000000,18,1,하나은행,162-973321-4980,가입,87,B,B,B,B,B,리눅스마스터,646,해당,,,
EMP1917,심혜린,여,36,1991-06-02,910602-2199867,해당없음,2013-01-25,13,대졸,숙명여자대학교,4,경력,정규직,쿠팡,대리,프로젝트관리,두리안정보기술,서울 여의도,영업부,국내영업팀,1,차장,팀원,2,,,shimhyerin469@daum.net,010-5910-6498,서울시 용산구 이태원동,74000000,13,3,농협은행,301-0871-9938-67,가입,63,D,C,C,C,C,ADsP,774,해당,,,
EMP1918,손승준,남,38,1989-11-24,891124-1092046,군필,2011-05-02,15,대졸,아주대학교,3.3,추천,정규직,,,,두리안정보기술,서울 여의도,기획부,전략기획팀,1,차장,팀원,2,,,son.seungjun351@naver.com,010-5309-8015,서울시 강서구 마곡동,71000000,17,10,우리은행,1006-842-932806,가입,80,B,B,B,B,C,,,비해당,,,
EMP1919,하수아,여,44,1983-01-04,830104-2312198,해당없음,2017-07-26,9,대졸,중앙대학교,3.8,추천,정규직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,차장,팀원,2,,,suaha88@kakao.com,010-4147-5992,경기도 성남시 분당구 판교동,60000000,15,1,카카오뱅크,333-29-8241436,가입,87,B,B,B,B,B,빅데이터분석기사,646,해당,,,
EMP1920,박소희,여,46,1981-10-03,811003-2720533,해당없음,2015-03-18,11,고졸,,,인턴전환,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,1,차장,팀원,2,,,parksohee622@hanmail.net,010-3142-2572,서울시 강서구 마곡동,77000000,24,12,기업은행,010-55-169409,가입,85,B,A,B,B,B,정보보안기사,729,해당,MVP,,
EMP1921,원보미,여,46,1981-08-08,810808-2464997,해당없음,2013-07-02,13,대졸,홍익대학교,2.8,공채,정규직,,,,두리안정보기술,서울 강남,마케팅부,브랜드팀,1,차장,팀원,2,,,won.bomi107@kakao.com,010-3467-7429,서울시 강남구 역삼동,64000000,20,11,신한은행,110-754-018556,가입,80,B,B,A,B,C,빅데이터분석기사,,해당,,,
